          25
           0   20.333333969116211        20.333333969116211     
           0   20.333333969116211        20.666666030883789     
           0   20.333333969116211        21.000000000000000     
           0   20.333333969116211        21.333333969116211     
           0   20.333333969116211        21.666666030883789     
           0   20.666666030883789        20.333333969116211     
           0   20.666666030883789        20.666666030883789     
           0   20.666666030883789        21.000000000000000     
           0   20.666666030883789        21.333333969116211     
           0   20.666666030883789        21.666666030883789     
           0   21.000000000000000        20.333333969116211     
           0   21.000000000000000        20.666666030883789     
           0   21.000000000000000        21.000000000000000     
           0   21.000000000000000        21.333333969116211     
           0   21.000000000000000        21.666666030883789     
           0   21.333333969116211        20.333333969116211     
           0   21.333333969116211        20.666666030883789     
           0   21.333333969116211        21.000000000000000     
           0   21.333333969116211        21.333333969116211     
           0   21.333333969116211        21.666666030883789     
           0   21.666666030883789        20.333333969116211     
           0   21.666666030883789        20.666666030883789     
           0   21.666666030883789        21.000000000000000     
           0   21.666666030883789        21.333333969116211     
           0   21.666666030883789        21.666666030883789     
